Year,Entidad federativa,Sexo,Sexo_ Proporción plazas públicas,GeoCode,Value
2019,Tamaulipas,Total,De 60 años y más,8003028,0.7014494437789531
2018,Tamaulipas,Total,De 60 años y más,8003028,0.65617374763166
2017,Tamaulipas,Total,De 60 años y más,8003028,0.682449893790908
2016,Tamaulipas,Total,De 60 años y más,8003028,0.642002773215692
2015,Tamaulipas,Total,De 60 años y más,8003028,0.5823430255752219
2020,Tamaulipas,Hombres,Total,8003028,0.8808911304352869
2019,Tamaulipas,Hombres,Total,8003028,0.9023648188465492
2018,Tamaulipas,Hombres,Total,8003028,0.8790836335716711
2017,Tamaulipas,Hombres,Total,8003028,0.891811012999324
2016,Tamaulipas,Hombres,Total,8003028,0.898733749380603
2015,Tamaulipas,Hombres,Total,8003028,0.9038626888885748
2020,Tamaulipas,Hombres,Menores de 25 años,8003028,0.1190956254463
2019,Tamaulipas,Hombres,Menores de 25 años,8003028,0.150499019223956
2018,Tamaulipas,Hombres,Menores de 25 años,8003028,0.165483384186722
2017,Tamaulipas,Hombres,Menores de 25 años,8003028,0.145616903767823
2016,Tamaulipas,Hombres,Menores de 25 años,8003028,0.190186462315021
2015,Tamaulipas,Hombres,Menores de 25 años,8003028,0.172579221027814
2020,Tamaulipas,Hombres,De 25 a 34 años,8003028,0.9487224172366278
2019,Tamaulipas,Hombres,De 25 a 34 años,8003028,0.9544394802769192
2018,Tamaulipas,Hombres,De 25 a 34 años,8003028,0.9829859613905372
2017,Tamaulipas,Hombres,De 25 a 34 años,8003028,0.9783639092919448
2016,Tamaulipas,Hombres,De 25 a 34 años,8003028,1.00826053151256
2015,Tamaulipas,Hombres,De 25 a 34 años,8003028,1.0588068647333
2020,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.44753827609481
2019,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.41538304977309
2018,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.39489764837349
2017,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.3836298088476402
2016,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.33065992281475
2015,Tamaulipas,Hombres,De 35 a 44 años,8003028,1.34299451215162
2020,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.37228568027334
2019,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.38113951094336
2018,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.3818438833559097
2017,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.4017796639065598
2016,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.4184993668537995
2015,Tamaulipas,Hombres,De 45 a 54 años,8003028,1.4427504103625195
2020,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.32002747881019
2019,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.34141036193226
2018,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.31265428085821
2017,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.35108625114365
2016,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.30573240475848
2015,Tamaulipas,Hombres,De 55 a 59 años,8003028,1.20830163833947
2020,Tamaulipas,Hombres,De 60 años y más,8003028,0.9149413160804648
2019,Tamaulipas,Hombres,De 60 años y más,8003028,0.88883252723664
2018,Tamaulipas,Hombres,De 60 años y más,8003028,0.8659604585655101
2017,Tamaulipas,Hombres,De 60 años y más,8003028,0.8909046450060571
2016,Tamaulipas,Hombres,De 60 años y más,8003028,0.861541719440047
2015,Tamaulipas,Hombres,De 60 años y más,8003028,0.7805892444547109
2020,Tamaulipas,Mujeres,Total,8003028,1.1150316489477
2019,Tamaulipas,Mujeres,Total,8003028,1.0942688859589802
2018,Tamaulipas,Mujeres,Total,8003028,1.11671534744629
2017,Tamaulipas,Mujeres,Total,8003028,1.10439807680937
2016,Tamaulipas,Mujeres,Total,8003028,1.09748325185096
2015,Tamaulipas,Mujeres,Total,8003028,1.09218584149031
2020,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.103214153347856
2019,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.1017504846988459
2018,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.1330879477462969
2017,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.126266802950332
2016,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.158963077282882
2015,Tamaulipas,Mujeres,Menores de 25 años,8003028,0.174013304654911
2020,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.0924170606363095
2019,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.09378227780055
2018,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.1261797280788797
2017,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.11994665325989
2016,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.17867375234051
2015,Tamaulipas,Mujeres,De 25 a 34 años,8003028,1.20756200432064
2020,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.4427600441899795
2019,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.42275244749566
2018,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.3960076511501105
2017,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.37880893512368
2016,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.3396481259055195
2015,Tamaulipas,Mujeres,De 35 a 44 años,8003028,1.3305320524707402
2020,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.39818498195053
2019,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.43088980494864
2018,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.4477281691095705
2017,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.46521663564883
2016,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.45559477736356
2015,Tamaulipas,Mujeres,De 45 a 54 años,8003028,1.46463020934958
2020,Tamaulipas,Mujeres,De 55 a 59 años,8003028,1.10955488951553
2019,Tamaulipas,Mujeres,De 55 a 59 años,8003028,1.10760633756316
2018,Tamaulipas,Mujeres,De 55 a 59 años,8003028,1.04457034020436
2017,Tamaulipas,Mujeres,De 55 a 59 años,8003028,1.05713113327388
2016,Tamaulipas,Mujeres,De 55 a 59 años,8003028,1.00209708547955
2015,Tamaulipas,Mujeres,De 55 a 59 años,8003028,0.943498768810291
2020,Tamaulipas,Mujeres,De 60 años y más,8003028,0.578406730583899
2019,Tamaulipas,Mujeres,De 60 años y más,8003028,0.5582919603474289
2018,Tamaulipas,Mujeres,De 60 años y más,8003028,0.502972722621934
2017,Tamaulipas,Mujeres,De 60 años y más,8003028,0.526702710684424
2016,Tamaulipas,Mujeres,De 60 años y más,8003028,0.476568625483256
2015,Tamaulipas,Mujeres,De 60 años y más,8003028,0.4316792839623361
2020,Tlaxcala,Total,Total,8003029,1.0
2019,Tlaxcala,Total,Total,8003029,1.0
2018,Tlaxcala,Total,Total,8003029,1.0
2017,Tlaxcala,Total,Total,8003029,1.0
2016,Tlaxcala,Total,Total,8003029,1.0
2015,Tlaxcala,Total,Total,8003029,1.0
2020,Tlaxcala,Total,Menores de 25 años,8003029,0.043173768277635
2019,Tlaxcala,Total,Menores de 25 años,8003029,0.050246765243682
2018,Tlaxcala,Total,Menores de 25 años,8003029,0.060668296415046
2017,Tlaxcala,Total,Menores de 25 años,8003029,0.140048167694839
2016,Tlaxcala,Total,Menores de 25 años,8003029,0.151289031237256
2015,Tlaxcala,Total,Menores de 25 años,8003029,0.194807122721903
2020,Tlaxcala,Total,De 25 a 34 años,8003029,0.6902388509503369
2019,Tlaxcala,Total,De 25 a 34 años,8003029,0.9465872991297948
2018,Tlaxcala,Total,De 25 a 34 años,8003029,0.7874892235767829
2017,Tlaxcala,Total,De 25 a 34 años,8003029,0.955305776810798
2016,Tlaxcala,Total,De 25 a 34 años,8003029,0.950128732441874
2015,Tlaxcala,Total,De 25 a 34 años,8003029,1.09254344402034
2020,Tlaxcala,Total,De 35 a 44 años,8003029,1.58732484933559
2019,Tlaxcala,Total,De 35 a 44 años,8003029,1.55330393790848
2018,Tlaxcala,Total,De 35 a 44 años,8003029,1.6311477271475103
2017,Tlaxcala,Total,De 35 a 44 años,8003029,1.52339603369783
2016,Tlaxcala,Total,De 35 a 44 años,8003029,1.49759019576118
2015,Tlaxcala,Total,De 35 a 44 años,8003029,1.4322268274936898
2020,Tlaxcala,Total,De 45 a 54 años,8003029,1.7508349730000998
2019,Tlaxcala,Total,De 45 a 54 años,8003029,1.53921743247582
2018,Tlaxcala,Total,De 45 a 54 años,8003029,1.6838518675020704
2017,Tlaxcala,Total,De 45 a 54 años,8003029,1.70491439662616
2016,Tlaxcala,Total,De 45 a 54 años,8003029,1.7052469194756903
2015,Tlaxcala,Total,De 45 a 54 años,8003029,1.79785961902669
2020,Tlaxcala,Total,De 55 a 59 años,8003029,1.44066308730316
2019,Tlaxcala,Total,De 55 a 59 años,8003029,1.5820294124008103
2018,Tlaxcala,Total,De 55 a 59 años,8003029,1.3474360067110402
2017,Tlaxcala,Total,De 55 a 59 años,8003029,1.0184088188504905
2016,Tlaxcala,Total,De 55 a 59 años,8003029,1.0659704382650703
2015,Tlaxcala,Total,De 55 a 59 años,8003029,0.737684791775048
2020,Tlaxcala,Total,De 60 años y más,8003029,0.760555302848295
2019,Tlaxcala,Total,De 60 años y más,8003029,0.459124747524063
2018,Tlaxcala,Total,De 60 años y más,8003029,0.6274331760896671
2017,Tlaxcala,Total,De 60 años y más,8003029,0.457490681136476
2016,Tlaxcala,Total,De 60 años y más,8003029,0.502957441909765
2015,Tlaxcala,Total,De 60 años y más,8003029,0.214801949855991
2020,Tlaxcala,Hombres,Total,8003029,0.8759871059250511
2019,Tlaxcala,Hombres,Total,8003029,0.8758255513000288
2018,Tlaxcala,Hombres,Total,8003029,0.8876136434058911
2017,Tlaxcala,Hombres,Total,8003029,0.931628809353682
2016,Tlaxcala,Hombres,Total,8003029,0.9302182122368547
2015,Tlaxcala,Hombres,Total,8003029,0.933845541201185
2020,Tlaxcala,Hombres,Menores de 25 años,8003029,0.049735216825152
2019,Tlaxcala,Hombres,Menores de 25 años,8003029,0.050621748950545
2018,Tlaxcala,Hombres,Menores de 25 años,8003029,0.063587140329
2017,Tlaxcala,Hombres,Menores de 25 años,8003029,0.1500125740410589
2016,Tlaxcala,Hombres,Menores de 25 años,8003029,0.162498296276907
2015,Tlaxcala,Hombres,Menores de 25 años,8003029,0.1984292433662349
2020,Tlaxcala,Hombres,De 25 a 34 años,8003029,0.6511815729661069
2019,Tlaxcala,Hombres,De 25 a 34 años,8003029,0.9474214160594272
2018,Tlaxcala,Hombres,De 25 a 34 años,8003029,0.6944532148170611
2017,Tlaxcala,Hombres,De 25 a 34 años,8003029,0.8691331315280549
2016,Tlaxcala,Hombres,De 25 a 34 años,8003029,0.8101814867291728
2015,Tlaxcala,Hombres,De 25 a 34 años,8003029,1.04460461442665
2020,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.5439326769237
2019,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.42104894171759
2018,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.61662634281403
2017,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.52242355266022
2016,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.48766585053526
2015,Tlaxcala,Hombres,De 35 a 44 años,8003029,1.3593912972935898
2020,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.66226202620623
2019,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.5471003506014005
2018,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.6263578656940303
2017,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.77663132563843
2016,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.77617797512999
2015,Tlaxcala,Hombres,De 45 a 54 años,8003029,1.88006435547516
2020,Tlaxcala,Hombres,De 55 a 59 años,8003029,1.7688981594242397
2019,Tlaxcala,Hombres,De 55 a 59 años,8003029,1.90252040665505
2018,Tlaxcala,Hombres,De 55 a 59 años,8003029,1.71184048293083
2017,Tlaxcala,Hombres,De 55 a 59 años,8003029,1.28982886679863
2016,Tlaxcala,Hombres,De 55 a 59 años,8003029,1.3450043362397397
2015,Tlaxcala,Hombres,De 55 a 59 años,8003029,0.956440173282405
2020,Tlaxcala,Hombres,De 60 años y más,8003029,1.0866658493638095
2019,Tlaxcala,Hombres,De 60 años y más,8003029,0.6888847695198261
2018,Tlaxcala,Hombres,De 60 años y más,8003029,0.9749336916251872
2017,Tlaxcala,Hombres,De 60 años y más,8003029,0.535658727355867
2016,Tlaxcala,Hombres,De 60 años y más,8003029,0.755231683328736
2015,Tlaxcala,Hombres,De 60 años y más,8003029,0.3694658012744739
2020,Tlaxcala,Mujeres,Total,8003029,1.11369924693679
2019,Tlaxcala,Mujeres,Total,8003029,1.11373626973384
2018,Tlaxcala,Mujeres,Total,8003029,1.10283522409866
2017,Tlaxcala,Mujeres,Total,8003029,1.06249353379979
2016,Tlaxcala,Mujeres,Total,8003029,1.06370620593842
2015,Tlaxcala,Mujeres,Total,8003029,1.0602739574203
2020,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.038406418359579
2019,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.050517221112225
2018,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.058913145373287
2017,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.132090584238324
2016,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.142352483754891
2015,Tlaxcala,Mujeres,Menores de 25 años,8003029,0.192792681431067
2020,Tlaxcala,Mujeres,De 25 a 34 años,8003029,0.7232755894405531
2019,Tlaxcala,Mujeres,De 25 a 34 años,8003029,0.949514970145384
2018,Tlaxcala,Mujeres,De 25 a 34 años,8003029,0.8598400191004318
2017,Tlaxcala,Mujeres,De 25 a 34 años,8003029,1.02641983351456
2016,Tlaxcala,Mujeres,De 25 a 34 años,8003029,1.0627382076683105
2015,Tlaxcala,Mujeres,De 25 a 34 años,8003029,1.13048603596274
2020,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.6057014761579005
2019,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.63000730031289
2018,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.6298419061281495
2017,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.51764652259702
2016,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.4988009777146998
2015,Tlaxcala,Mujeres,De 35 a 44 años,8003029,1.4818423132653398
2020,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.80238752550825
2019,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.52637496298897
2018,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.7180816840409698
2017,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.64596597492285
2016,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.6473357897819
2015,Tlaxcala,Mujeres,De 45 a 54 años,8003029,1.73109090367041
2020,Tlaxcala,Mujeres,De 55 a 59 años,8003029,1.2069118240902
2019,Tlaxcala,Mujeres,De 55 a 59 años,8003029,1.3531546526512803
2018,Tlaxcala,Mujeres,De 55 a 59 años,8003029,1.0825105074062
2017,Tlaxcala,Mujeres,De 55 a 59 años,8003029,0.8040078373399969
2016,Tlaxcala,Mujeres,De 55 a 59 años,8003029,0.8456729912530518
2015,Tlaxcala,Mujeres,De 55 a 59 años,8003029,0.563640749432118
2020,Tlaxcala,Mujeres,De 60 años y más,8003029,0.533961272121417
2019,Tlaxcala,Mujeres,De 60 años y más,8003029,0.297786655432043
2018,Tlaxcala,Mujeres,De 60 años y más,8003029,0.3777732561698999
2017,Tlaxcala,Mujeres,De 60 años y más,8003029,0.395854338912415
2016,Tlaxcala,Mujeres,De 60 años y más,8003029,0.305753337018169
2015,Tlaxcala,Mujeres,De 60 años y más,8003029,0.0930446239138119
2020,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2019,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2018,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2017,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2016,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2015,Veracruz de Ignacio de la Llave,Total,Total,8003030,1.0
2020,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.125091110216903
2019,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.140803062002858
2018,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.150674118817382
2017,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.1323611531743449
2016,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.122042468341767
2015,Veracruz de Ignacio de la Llave,Total,Menores de 25 años,8003030,0.213989248740108
2020,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,0.9241227303010248
2019,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,0.966835589741887
2018,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,0.998077709153798
2017,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,1.0101365143434
2016,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,1.030184721435
2015,Veracruz de Ignacio de la Llave,Total,De 25 a 34 años,8003030,1.13152026908535
2020,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.56198993622941
2019,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.5563891295047705
2018,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.5543192466883402
2017,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.52204416971424
2016,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.5263943335178498
2015,Veracruz de Ignacio de la Llave,Total,De 35 a 44 años,8003030,1.4832639199775797
2020,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.5438157550805
2019,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.54555324828568
2018,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.5591328755775302
2017,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.59290524419241
2016,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.5892547496191498
2015,Veracruz de Ignacio de la Llave,Total,De 45 a 54 años,8003030,1.52835000281018
2020,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,1.1857649125512495
2019,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,1.10035782127737
2018,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,1.0196128267003
2017,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,1.0410288030770702
2016,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,1.03019756784403
2015,Veracruz de Ignacio de la Llave,Total,De 55 a 59 años,8003030,0.830164347980154
2020,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.5337268455587462
2019,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.4940129514535391
2018,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.456370361388263
2017,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.460621213482062
2016,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.449824232025731
2015,Veracruz de Ignacio de la Llave,Total,De 60 años y más,8003030,0.387170763192303
2020,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.883597970705754
2019,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.8928361572009599
2018,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.8970618139455049
2017,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.909623363102624
2016,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.9070859111308892
2015,Veracruz de Ignacio de la Llave,Hombres,Total,8003030,0.9170984435452648
2020,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.128828078448137
2019,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.1439946909126399
2018,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.1533363498274189
2017,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.171861141912398
2016,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.157172808503114
2015,Veracruz de Ignacio de la Llave,Hombres,Menores de 25 años,8003030,0.226987166421619
2020,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,0.8705152329567298
2019,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,0.91168013864762
2018,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,0.9460187624765668
2017,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,0.98597589834736
2016,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,1.00892828766379
2015,Veracruz de Ignacio de la Llave,Hombres,De 25 a 34 años,8003030,1.09448474882341
2020,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.5585945568226198
2019,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.55207548168114
2018,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.5564207776800705
2017,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.5017755724586102
2016,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.51211653838957
2015,Veracruz de Ignacio de la Llave,Hombres,De 35 a 44 años,8003030,1.48277156858392
2020,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.51765801615868
2019,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.53009182796833
2018,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.53966525768819
2017,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.52882780686602
2016,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.5264154460915198
2015,Veracruz de Ignacio de la Llave,Hombres,De 45 a 54 años,8003030,1.4975500856187105
2020,Veracruz de Ignacio de la Llave,Hombres,De 55 a 59 años,8003030,1.3776319576172502
2019,Veracruz de Ignacio de la Llave,Hombres,De 55 a 59 años,8003030,1.2776865260703298
2018,Veracruz de Ignacio de la Llave,Hombres,De 55 a 59 años,8003030,1.18014028207035
