Year,Entidad federativa,Principales ciudades,"Habilidades para uso de PC",GeoCode,Value
2018,"Guerrero","Chilpancingo de los Bravo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",120290001,29.3500685050158
2017,"Guerrero","Chilpancingo de los Bravo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",120290001,25.1933377748168
2016 P/,"Guerrero","Chilpancingo de los Bravo","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",120290001,25.906074252838902
2018,"Hidalgo",,"Copiar archivos entre carpetas",13,32.5854242275335
2017,"Hidalgo",,"Copiar archivos entre carpetas",13,33.6915052352168
2016 P/,"Hidalgo",,"Copiar archivos entre carpetas",13,38.8007449244577
2018,"Hidalgo",,"Crear archivos de texto",13,35.7922184989373
2017,"Hidalgo",,"Crear archivos de texto",13,37.545067092135696
2016 P/,"Hidalgo",,"Crear archivos de texto",13,42.4863113640685
2018,"Hidalgo",,"Crear hojas de cálculo",13,27.5004144292421
2017,"Hidalgo",,"Crear hojas de cálculo",13,27.261920844940494
2016 P/,"Hidalgo",,"Crear hojas de cálculo",13,30.137180328069103
2018,"Hidalgo",,"Crear presentaciones",13,30.493518622674
2017,"Hidalgo",,"Crear presentaciones",13,31.8731608060264
2016 P/,"Hidalgo",,"Crear presentaciones",13,35.708079101265
2018,"Hidalgo",,"Crear / usar base de datos",13,18.9433386419746
2017,"Hidalgo",,"Crear / usar base de datos",13,20.010430432712
2016 P/,"Hidalgo",,"Crear / usar base de datos",13,27.1672560040255
2018,"Hidalgo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",13,37.0629621626102
2017,"Hidalgo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",13,36.8224086752218
2016 P/,"Hidalgo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",13,38.4756231183136
2018,"Hidalgo",,"Enviar y recibir correo electrónico",13,31.2594726683915
2017,"Hidalgo",,"Enviar y recibir correo electrónico",13,31.539794515947204
2016 P/,"Hidalgo",,"Enviar y recibir correo electrónico",13,33.6668287948885
2018,"Hidalgo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",13,22.0963311171236
2017,"Hidalgo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",13,22.6314351505582
2016 P/,"Hidalgo",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",13,21.8333265885957
2018,"Hidalgo","Pachuca","Copiar archivos entre carpetas",130480001,51.4725215487604
2017,"Hidalgo","Pachuca","Copiar archivos entre carpetas",130480001,52.1665536371419
2016 P/,"Hidalgo","Pachuca","Copiar archivos entre carpetas",130480001,54.5201959593963
2018,"Hidalgo","Pachuca","Crear archivos de texto",130480001,54.1681105848831
2017,"Hidalgo","Pachuca","Crear archivos de texto",130480001,57.737056266467995
2016 P/,"Hidalgo","Pachuca","Crear archivos de texto",130480001,59.6388586918157
2018,"Hidalgo","Pachuca","Crear hojas de cálculo",130480001,42.71247600345439
2017,"Hidalgo","Pachuca","Crear hojas de cálculo",130480001,44.125707361001496
2016 P/,"Hidalgo","Pachuca","Crear hojas de cálculo",130480001,44.1013115726165
2018,"Hidalgo","Pachuca","Crear presentaciones",130480001,48.826163248018396
2017,"Hidalgo","Pachuca","Crear presentaciones",130480001,49.6169966758202
2016 P/,"Hidalgo","Pachuca","Crear presentaciones",130480001,51.54325083649811
2018,"Hidalgo","Pachuca","Crear / usar base de datos",130480001,32.3632953239052
2017,"Hidalgo","Pachuca","Crear / usar base de datos",130480001,36.1426729073788
2016 P/,"Hidalgo","Pachuca","Crear / usar base de datos",130480001,40.7203060806709
2018,"Hidalgo","Pachuca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",130480001,55.6989389263849
2017,"Hidalgo","Pachuca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",130480001,56.308715132244494
2016 P/,"Hidalgo","Pachuca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",130480001,57.0109133006734
2018,"Hidalgo","Pachuca","Enviar y recibir correo electrónico",130480001,52.926065886675794
2017,"Hidalgo","Pachuca","Enviar y recibir correo electrónico",130480001,53.074310427251596
2016 P/,"Hidalgo","Pachuca","Enviar y recibir correo electrónico",130480001,55.1221922604509
2018,"Hidalgo","Pachuca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",130480001,37.3878556851873
2017,"Hidalgo","Pachuca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",130480001,38.4020589902943
2016 P/,"Hidalgo","Pachuca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",130480001,38.8956812695006
2018,"Jalisco",,"Copiar archivos entre carpetas",14,35.1758905695554
2017,"Jalisco",,"Copiar archivos entre carpetas",14,33.241310621657796
2016 P/,"Jalisco",,"Copiar archivos entre carpetas",14,37.1280733663114
2018,"Jalisco",,"Crear archivos de texto",14,38.1957543070168
2017,"Jalisco",,"Crear archivos de texto",14,35.4722020644989
2016 P/,"Jalisco",,"Crear archivos de texto",14,40.0916031600297
2018,"Jalisco",,"Crear hojas de cálculo",14,28.8344489117889
2017,"Jalisco",,"Crear hojas de cálculo",14,27.283165726535298
2016 P/,"Jalisco",,"Crear hojas de cálculo",14,28.9676980167776
2018,"Jalisco",,"Crear presentaciones",14,32.5657415140444
2017,"Jalisco",,"Crear presentaciones",14,29.6891513379834
2016 P/,"Jalisco",,"Crear presentaciones",14,32.5453460078966
2018,"Jalisco",,"Crear / usar base de datos",14,20.0338837248975
2017,"Jalisco",,"Crear / usar base de datos",14,20.5210964778674
2016 P/,"Jalisco",,"Crear / usar base de datos",14,25.8775436109938
2018,"Jalisco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",14,42.3828858218454
2017,"Jalisco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",14,41.1831888354794
2016 P/,"Jalisco",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",14,46.5488998195166
2018,"Jalisco",,"Enviar y recibir correo electrónico",14,36.9390812506013
2017,"Jalisco",,"Enviar y recibir correo electrónico",14,35.3248467994112
2016 P/,"Jalisco",,"Enviar y recibir correo electrónico",14,38.6765019043264
2018,"Jalisco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",14,25.0631092124224
2017,"Jalisco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",14,23.0174616193392
2016 P/,"Jalisco",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",14,23.9984779352983
2018,"Jalisco","Guadalajara","Copiar archivos entre carpetas",140390001,42.3787000109343
2017,"Jalisco","Guadalajara","Copiar archivos entre carpetas",140390001,41.296672537180605
2016 P/,"Jalisco","Guadalajara","Copiar archivos entre carpetas",140390001,43.64140905453851
2018,"Jalisco","Guadalajara","Crear archivos de texto",140390001,44.3994638606448
2017,"Jalisco","Guadalajara","Crear archivos de texto",140390001,43.1743438595031
2016 P/,"Jalisco","Guadalajara","Crear archivos de texto",140390001,47.4763485896953
2018,"Jalisco","Guadalajara","Crear hojas de cálculo",140390001,35.219181098983
2017,"Jalisco","Guadalajara","Crear hojas de cálculo",140390001,34.4841014861852
2016 P/,"Jalisco","Guadalajara","Crear hojas de cálculo",140390001,35.1781656145173
2018,"Jalisco","Guadalajara","Crear presentaciones",140390001,38.6827316823759
2017,"Jalisco","Guadalajara","Crear presentaciones",140390001,36.5882515146707
2016 P/,"Jalisco","Guadalajara","Crear presentaciones",140390001,38.7750512839262
2018,"Jalisco","Guadalajara","Crear / usar base de datos",140390001,25.686562789238803
2017,"Jalisco","Guadalajara","Crear / usar base de datos",140390001,25.119547770982297
2016 P/,"Jalisco","Guadalajara","Crear / usar base de datos",140390001,31.7639809798028
2018,"Jalisco","Guadalajara","Descargar contenidos de Internet (música, videos, documentos, etcétera)",140390001,49.7260781693644
2017,"Jalisco","Guadalajara","Descargar contenidos de Internet (música, videos, documentos, etcétera)",140390001,48.6587913331443
2016 P/,"Jalisco","Guadalajara","Descargar contenidos de Internet (música, videos, documentos, etcétera)",140390001,53.6400383381256
2018,"Jalisco","Guadalajara","Enviar y recibir correo electrónico",140390001,45.2422765696732
2017,"Jalisco","Guadalajara","Enviar y recibir correo electrónico",140390001,43.5114084811151
2016 P/,"Jalisco","Guadalajara","Enviar y recibir correo electrónico",140390001,47.0024685999796
2018,"Jalisco","Guadalajara","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",140390001,32.2461076765361
2017,"Jalisco","Guadalajara","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",140390001,30.037044070477403
2016 P/,"Jalisco","Guadalajara","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",140390001,30.3410567830413
2018,"México",,"Copiar archivos entre carpetas",15,39.4078173303009
2017,"México",,"Copiar archivos entre carpetas",15,39.008885918631094
2016 P/,"México",,"Copiar archivos entre carpetas",15,42.6365441211509
2018,"México",,"Crear archivos de texto",15,42.6958880566944
2017,"México",,"Crear archivos de texto",15,42.2845784475299
2016 P/,"México",,"Crear archivos de texto",15,45.4403946158528
2018,"México",,"Crear hojas de cálculo",15,31.543870890431595
2017,"México",,"Crear hojas de cálculo",15,30.7736079663475
2016 P/,"México",,"Crear hojas de cálculo",15,30.1496725299293
2018,"México",,"Crear presentaciones",15,35.8911300812554
2017,"México",,"Crear presentaciones",15,34.5236082027103
2016 P/,"México",,"Crear presentaciones",15,35.940512975434
2018,"México",,"Crear / usar base de datos",15,24.3100494784245
2017,"México",,"Crear / usar base de datos",15,24.054518756146603
2016 P/,"México",,"Crear / usar base de datos",15,26.13640289884
2018,"México",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",15,45.89263883482
2017,"México",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",15,42.976421894156196
2016 P/,"México",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",15,46.83086602093581
2018,"México",,"Enviar y recibir correo electrónico",15,41.6154218207986
2017,"México",,"Enviar y recibir correo electrónico",15,39.8385950744886
2016 P/,"México",,"Enviar y recibir correo electrónico",15,42.5247864743063
2018,"México",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",15,27.5888441643834
2017,"México",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",15,25.2390494835976
2016 P/,"México",,"Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",15,21.7789464314683
2018,"México","Toluca","Copiar archivos entre carpetas",151060001,43.296070788267706
2017,"México","Toluca","Copiar archivos entre carpetas",151060001,41.7775839708408
2016 P/,"México","Toluca","Copiar archivos entre carpetas",151060001,47.7097709483391
2018,"México","Toluca","Crear archivos de texto",151060001,46.5660017849245
2017,"México","Toluca","Crear archivos de texto",151060001,46.5170770868883
2016 P/,"México","Toluca","Crear archivos de texto",151060001,50.11144896803919
2018,"México","Toluca","Crear hojas de cálculo",151060001,37.7326068933595
2017,"México","Toluca","Crear hojas de cálculo",151060001,34.8409166566584
2016 P/,"México","Toluca","Crear hojas de cálculo",151060001,36.4662009334929
2018,"México","Toluca","Crear presentaciones",151060001,40.2853977005226
2017,"México","Toluca","Crear presentaciones",151060001,38.1397811934011
2016 P/,"México","Toluca","Crear presentaciones",151060001,42.2656552320217
2018,"México","Toluca","Crear / usar base de datos",151060001,28.108915269981697
2017,"México","Toluca","Crear / usar base de datos",151060001,27.547578304406
2016 P/,"México","Toluca","Crear / usar base de datos",151060001,34.5893559457388
2018,"México","Toluca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",151060001,48.7558632234215
2017,"México","Toluca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",151060001,47.9446478790365
2016 P/,"México","Toluca","Descargar contenidos de Internet (música, videos, documentos, etcétera)",151060001,50.3594054630945
2018,"México","Toluca","Enviar y recibir correo electrónico",151060001,46.788086976233195
2017,"México","Toluca","Enviar y recibir correo electrónico",151060001,44.8609144158776
2016 P/,"México","Toluca","Enviar y recibir correo electrónico",151060001,47.1567573074455
2018,"México","Toluca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",151060001,32.8121755313162
2017,"México","Toluca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",151060001,29.1614240725948
2016 P/,"México","Toluca","Instalar dispositivos periféricos (impresoras, proyectores, etcétera)",151060001,30.805595699458298
2018,"Michoacán de Ocampo",,"Copiar archivos entre carpetas",16,22.6645100884969
2017,"Michoacán de Ocampo",,"Copiar archivos entre carpetas",16,22.7899726893361
2016 P/,"Michoacán de Ocampo",,"Copiar archivos entre carpetas",16,23.6589593402973
2018,"Michoacán de Ocampo",,"Crear archivos de texto",16,23.9606349492033
2017,"Michoacán de Ocampo",,"Crear archivos de texto",16,25.0668804336967
2016 P/,"Michoacán de Ocampo",,"Crear archivos de texto",16,26.3741889323255
2018,"Michoacán de Ocampo",,"Crear hojas de cálculo",16,17.2424934613367
2017,"Michoacán de Ocampo",,"Crear hojas de cálculo",16,17.8211651025323
2016 P/,"Michoacán de Ocampo",,"Crear hojas de cálculo",16,16.0857348181759
2018,"Michoacán de Ocampo",,"Crear presentaciones",16,19.8027439409663
2017,"Michoacán de Ocampo",,"Crear presentaciones",16,20.7483771880729
2016 P/,"Michoacán de Ocampo",,"Crear presentaciones",16,19.9198003019288
2018,"Michoacán de Ocampo",,"Crear / usar base de datos",16,12.8358604038462
2017,"Michoacán de Ocampo",,"Crear / usar base de datos",16,12.049431218411902
2016 P/,"Michoacán de Ocampo",,"Crear / usar base de datos",16,15.3351727256158
2018,"Michoacán de Ocampo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",16,26.9515229437196
2017,"Michoacán de Ocampo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",16,26.727258064710302
2016 P/,"Michoacán de Ocampo",,"Descargar contenidos de Internet (música, videos, documentos, etcétera)",16,28.786690926183798
